#VOG	FreqVir	FreqHost	Viral Quotient
VOG7587	0.0016801075	0	1
VOG7588	0.0016801075	0.0180396873	0.0851990368
VOG7589	0.0016801075	0	1
VOG7590	0.002016129	0	1
VOG7591	0.002016129	0	1
VOG7592	0.0016801075	0	1
VOG7593	0.0016801075	0	1
VOG7594	0.0016801075	0	1
VOG7595	0.0016801075	0	1
VOG7596	0.0016801075	0.0008017639	0.6769518847
VOG7597	0.0016801075	0	1
VOG7598	0.0016801075	0	1
VOG7599	0.0016801075	0	1
VOG7600	0.001344086	0	1
VOG7601	0.002016129	0	1
VOG7602	0.001344086	0.0006013229	0.6909015372
VOG7603	0.0016801075	0	1
VOG7604	0.002688172	0	1
VOG7605	0.0016801075	0	1
VOG7606	0.0016801075	0.0052114652	0.243791597
VOG7607	0.001344086	0.0012026458	0.5277689622
VOG7608	0.0016801075	0.0004008819	0.8073599379
VOG7609	0.002688172	0	1
VOG7610	0.0016801075	0	1
VOG7611	0.0016801075	0	1
VOG7612	0.0016801075	0	1
VOG7613	0.001344086	0	1
VOG7614	0.0036962366	0.0048105833	0.4345027434
VOG7615	0.0016801075	0.0150330728	0.1005259022
VOG7616	0.0016801075	0.0232511525	0.0673895953
VOG7617	0.0016801075	0	1
VOG7618	0.001344086	0	1
VOG7619	0.0016801075	0	1
VOG7620	0.0016801075	0.0022048507	0.4324647631
VOG7621	0.0016801075	0	1
VOG7622	0.0016801075	0.0012026458	0.5828134857
VOG7623	0.0016801075	0.0014030868	0.544924307
VOG7624	0.002016129	0.0036079375	0.3584824316
VOG7625	0.002016129	0.0018039687	0.5277689622
VOG7626	0.002016129	0	1
VOG7627	0.0016801075	0.0006013229	0.7364272429
VOG7628	0.0016801075	0	1
VOG7629	0.0016801075	0.000200441	0.8934135597
VOG7630	0.002016129	0	1
VOG7631	0.0016801075	0	1
VOG7632	0.0023521505	0	1
VOG7633	0.0016801075	0.0014030868	0.544924307
VOG7634	0.0016801075	0.0004008819	0.8073599379
VOG7635	0.0141129032	0	1
VOG7636	0.0030241935	0.0006013229	0.8341414479
VOG7637	0.0016801075	0	1
VOG7638	0.0016801075	0	1
VOG7639	0.0023521505	0	1
VOG7640	0.002016129	0.000200441	0.9095715588
VOG7641	0.0043682796	0.0118260172	0.2697418494
VOG7642	0.0043682796	0.0140308679	0.2374174985
VOG7643	0.002016129	0	1
VOG7644	0.0023521505	0.0012026458	0.6616836242
VOG7645	0.0023521505	0.1246742834	0.0185170162
VOG7646	0.0016801075	0	1
VOG7647	0.0016801075	0	1
VOG7648	0.0010080645	0	1
VOG7649	0.002016129	0.000200441	0.9095715588
VOG7650	0.002688172	0	1
VOG7651	0.0023521505	0	1
VOG7652	0.0016801075	0	1
VOG7653	0.002016129	0	1
VOG7654	0.002016129	0	1
VOG7655	0.0016801075	0	1
VOG7656	0.002016129	0.0196432151	0.0930835681
VOG7657	0.0016801075	0	1
VOG7658	0.0030241935	0	1
VOG7659	0.0023521505	0	1
VOG7660	0.0016801075	0	1
VOG7661	0.0016801075	0.000200441	0.8934135597
VOG7662	0.0016801075	0	1
VOG7663	0.001344086	0.000200441	0.8702250131
VOG7664	0.002016129	0	1
VOG7665	0.002016129	0	1
VOG7666	0.002016129	0	1
VOG7667	0.0016801075	0	1
VOG7668	0.0023521505	0	1
VOG7669	0.002688172	0	1
VOG7670	0.002016129	0	1
VOG7671	0.002016129	0	1
VOG7672	0.0016801075	0	1
VOG7673	0.0080645161	0	1
VOG7674	0.0080645161	0	1
VOG7675	0.000672043	0	1
VOG7676	0.0016801075	0	1
VOG7677	0.0016801075	0	1
VOG7678	0.0057123656	0	1
VOG7679	0.0016801075	0	1
VOG7680	0.002016129	0.000200441	0.9095715588
VOG7681	0.002016129	0	1
VOG7682	0.002016129	0	1
VOG7683	0.0016801075	0	1
VOG7684	0.002016129	0	1
VOG7685	0.0050403226	0	1
VOG7686	0.0016801075	0.0026057326	0.3920135779
VOG7687	0.0016801075	0	1
VOG7688	0.002016129	0	1
VOG7689	0.0016801075	0	1
VOG7690	0.0016801075	0	1
VOG7691	0.0016801075	0	1
VOG7692	0.0036962366	0	1
VOG7693	0.0016801075	0.000200441	0.8934135597
VOG7694	0.002016129	0.0004008819	0.8341414479
VOG7695	0.0016801075	0.0012026458	0.5828134857
VOG7696	0.0016801075	0.000200441	0.8934135597
VOG7697	0.0016801075	0	1
VOG7698	0.0016801075	0	1
VOG7699	0.001344086	0	1
VOG7700	0.0016801075	0	1
VOG7701	0.0016801075	0.0030066146	0.3584824316
VOG7702	0.0016801075	0	1
VOG7703	0.0016801075	0.0006013229	0.7364272429
VOG7704	0.0016801075	0.3599919824	0.0046453889
VOG7705	0.0016801075	0	1
VOG7706	0.0016801075	0	1
VOG7707	0.0016801075	0.0082180798	0.1697389103
VOG7708	0.0016801075	0.000200441	0.8934135597
VOG7709	0.0016801075	0.0004008819	0.8073599379
VOG7710	0.001344086	0	1
VOG7711	0.0016801075	0	1
VOG7712	0.0016801075	0	1
VOG7713	0.0016801075	0.0006013229	0.7364272429
VOG7714	0.0016801075	0	1
VOG7715	0.0010080645	0	1
VOG7716	0.0016801075	0	1
VOG7717	0.0016801075	0	1
VOG7718	0.0010080645	0	1
VOG7719	0.0016801075	0.0014030868	0.544924307
VOG7720	0.0016801075	0.0016035278	0.5116608209
VOG7721	0.001344086	0.0016035278	0.4559912257
VOG7722	0.0016801075	0.0016035278	0.5116608209
VOG7723	0.0016801075	0.0004008819	0.8073599379
VOG7724	0.002688172	0	1
VOG7725	0.0016801075	0.013229104	0.1126892271
VOG7726	0.0016801075	0	1
VOG7727	0.0016801075	0	1
VOG7728	0.0016801075	0	1
VOG7729	0.0023521505	0	1
VOG7730	0.0016801075	0	1
VOG7731	0.0016801075	0	1
VOG7732	0.0016801075	0.0006013229	0.7364272429
VOG7733	0.0016801075	0	1
VOG7734	0.0110887097	0.0016035278	0.8736607498
VOG7735	0.0016801075	0	1
VOG7736	0.002688172	0	1
VOG7737	0.0016801075	0.0006013229	0.7364272429
VOG7738	0.002688172	0.0020044097	0.5728556666
VOG7739	0.001344086	0.006814993	0.1647350173
VOG7740	0.0016801075	0.000200441	0.8934135597
VOG7741	0.0016801075	0	1
VOG7742	0.002016129	0	1
VOG7743	0.0016801075	0	1
VOG7744	0.0016801075	0	1
VOG7745	0.0016801075	0	1
VOG7746	0.0016801075	0.000200441	0.8934135597
VOG7747	0.0016801075	0.0018039687	0.4822246709
VOG7748	0.0016801075	0	1
VOG7749	0.0016801075	0	1
VOG7750	0.0016801075	0	1
VOG7751	0.0016801075	0	1
VOG7752	0.0016801075	0	1
VOG7753	0.0016801075	0	1
VOG7754	0.0016801075	0	1
VOG7755	0.0016801075	0	1
VOG7756	0.0016801075	0	1
VOG7757	0.0016801075	0	1
VOG7758	0.0016801075	0	1
VOG7759	0.0016801075	0	1
VOG7760	0.0016801075	0	1
VOG7761	0.0016801075	0	1
VOG7762	0.0016801075	0	1
VOG7763	0.0016801075	0	1
VOG7764	0.0016801075	0	1
VOG7765	0.0016801075	0	1
VOG7766	0.0016801075	0	1
VOG7767	0.0016801075	0	1
VOG7768	0.0016801075	0	1
VOG7769	0.0016801075	0	1
VOG7770	0.0016801075	0	1
VOG7771	0.0016801075	0	1
VOG7772	0.0016801075	0	1
VOG7773	0.001344086	0	1
VOG7774	0.0023521505	0	1
VOG7775	0.0016801075	0	1
VOG7776	0.0016801075	0	1
VOG7777	0.002016129	0	1
VOG7778	0.0016801075	0	1
VOG7779	0.0016801075	0	1
VOG7780	0.0016801075	0	1
VOG7781	0.0016801075	0	1
VOG7782	0.0016801075	0	1
VOG7783	0.0016801075	0.000200441	0.8934135597
VOG7784	0.0016801075	0	1
VOG7785	0.002016129	0	1
VOG7786	0.002016129	0	1
VOG7787	0.0016801075	0	1
VOG7788	0.002016129	0.000200441	0.9095715588
VOG7789	0.002016129	0	1
VOG7790	0.002016129	0	1
VOG7791	0.0016801075	0	1
VOG7792	0.002016129	0	1
VOG7793	0.002016129	0	1
VOG7794	0.002016129	0	1
VOG7795	0.002016129	0	1
VOG7796	0.002016129	0	1
VOG7797	0.002016129	0	1
VOG7798	0.0016801075	0	1
VOG7799	0.0016801075	0	1
VOG7800	0.0016801075	0	1
VOG7801	0.0016801075	0	1
VOG7802	0.0016801075	0	1
VOG7803	0.0016801075	0	1
VOG7804	0.0030241935	0	1
VOG7805	0.0016801075	0	1
VOG7806	0.0016801075	0.000200441	0.8934135597
VOG7807	0.002016129	0.0416917218	0.0461273889
VOG7808	0.002016129	0.0004008819	0.8341414479
VOG7809	0.0016801075	0	1
VOG7810	0.0016801075	0.000200441	0.8934135597
VOG7811	0.002688172	0	1
VOG7812	0.0016801075	0.0004008819	0.8073599379
VOG7813	0.002016129	0	1
VOG7814	0.002016129	0	1
VOG7815	0.0016801075	0	1
VOG7816	0.0016801075	0	1
VOG7817	0.0016801075	0	1
VOG7818	0.002016129	0	1
VOG7819	0.002016129	0	1
VOG7820	0.0016801075	0	1
VOG7821	0.002016129	0	1
VOG7822	0.002016129	0	1
VOG7823	0.0023521505	0	1
VOG7824	0.0023521505	0.0012026458	0.6616836242
VOG7825	0.0016801075	0	1
VOG7826	0.0016801075	0.0008017639	0.6769518847
VOG7827	0.000672043	0	1
VOG7828	0.002016129	0	1
VOG7829	0.0016801075	0	1
VOG7830	0.0023521505	0	1
VOG7831	0.0023521505	0	1
VOG7832	0.0023521505	0	1
VOG7833	0.0023521505	0	1
VOG7834	0.0023521505	0	1
VOG7835	0.0023521505	0	1
VOG7836	0.0023521505	0	1
VOG7837	0.0023521505	0	1
VOG7838	0.0023521505	0	1
VOG7839	0.0023521505	0	1
VOG7840	0.0023521505	0	1
VOG7841	0.0023521505	0	1
VOG7842	0.0016801075	0	1
VOG7843	0.0016801075	0	1
VOG7844	0.002016129	0	1
VOG7845	0.002688172	0	1
VOG7846	0.0016801075	0	1
VOG7847	0.0016801075	0	1
VOG7848	0.0023521505	0.0004008819	0.8543853211
VOG7849	0.0016801075	0	1
VOG7850	0.0016801075	0	1
VOG7851	0.0016801075	0	1
VOG7852	0.0016801075	0	1
VOG7853	0.0016801075	0	1
VOG7854	0.0033602151	0.000200441	0.9437067302
VOG7855	0.0036962366	0	1
VOG7856	0.002016129	0	1
VOG7857	0.001344086	0	1
VOG7858	0.0016801075	0	1
VOG7859	0.0016801075	0	1
VOG7860	0.001344086	0	1
VOG7861	0.0016801075	0	1
VOG7862	0.002016129	0	1
VOG7863	0.0016801075	0	1
VOG7864	0.0016801075	0	1
VOG7865	0.0016801075	0	1
VOG7866	0.0016801075	0	1
VOG7867	0.0030241935	0	1
VOG7868	0.0016801075	0	1
VOG7869	0.0016801075	0	1
VOG7870	0.0016801075	0	1
VOG7871	0.0016801075	0	1
VOG7872	0.0016801075	0	1
VOG7873	0.0016801075	0	1
VOG7874	0.0047043011	0	1
VOG7875	0.0016801075	0.0004008819	0.8073599379
VOG7876	0.0016801075	0	1
VOG7877	0.0016801075	0	1
VOG7878	0.0063844086	0.0006013229	0.913921268
VOG7879	0.0016801075	0	1
VOG7880	0.1011424731	0.2381238725	0.29812115
VOG7881	0.0275537634	0	1
VOG7882	0.0154569892	0.0022048507	0.8751630248
VOG7883	0.0097446237	0.0008017639	0.9239773925
VOG7884	0.0016801075	0.000200441	0.8934135597
VOG7885	0.0036962366	0.0008017639	0.8217510444
VOG7886	0.0016801075	0.0004008819	0.8073599379
VOG7887	0.0030241935	0.0032070555	0.485327021
VOG7888	0.001344086	0.000200441	0.8702250131
VOG7889	0.0016801075	0	1
VOG7890	0.0016801075	0.000200441	0.8934135597
VOG7891	0.0016801075	0	1
VOG7892	0.0030241935	0	1
VOG7893	0.002016129	0.0012026458	0.6263653484
VOG7894	0.0043682796	0.0040088194	0.5214549314
VOG7895	0.0084005376	0.000200441	0.9766955623
VOG7896	0.002016129	0.0004008819	0.8341414479
VOG7897	0.0070564516	0.000200441	0.9723792287
VOG7898	0.0016801075	0	1
VOG7899	0.0016801075	0	1
VOG7900	0.0010080645	0	1
VOG7901	0.0016801075	0.0010022049	0.6263653484
VOG7902	0.0016801075	0.0088194027	0.1600177049
VOG7903	0.0016801075	0	1
VOG7904	0.0030241935	0	1
VOG7905	0.002016129	0	1
VOG7906	0.002016129	0.0004008819	0.8341414479
VOG7907	0.0016801075	0	1
VOG7908	0.0036962366	0	1
VOG7909	0.0016801075	0	1
VOG7910	0.0047043011	0	1
VOG7911	0.0016801075	0	1
VOG7912	0.0016801075	0	1
VOG7913	0.002016129	0	1
VOG7914	0.0016801075	0	1
VOG7915	0.0016801075	0	1
VOG7916	0.0016801075	0	1
VOG7917	0.0016801075	0	1
VOG7918	0.0016801075	0	1
VOG7919	0.0016801075	0	1
VOG7920	0.0016801075	0	1
VOG7921	0.0016801075	0	1
VOG7922	0.0016801075	0	1
VOG7923	0.0016801075	0	1
VOG7924	0.0016801075	0	1
VOG7925	0.0016801075	0	1
VOG7926	0.0016801075	0	1
VOG7927	0.0016801075	0	1
VOG7928	0.0016801075	0	1
VOG7929	0.0016801075	0	1
VOG7930	0.0016801075	0	1
VOG7931	0.0016801075	0	1
VOG7932	0.0016801075	0	1
VOG7933	0.0016801075	0	1
VOG7934	0.0016801075	0	1
VOG7935	0.0016801075	0	1
VOG7936	0.0023521505	0.0004008819	0.8543853211
VOG7937	0.001344086	0	1
VOG7938	0.0016801075	0	1
VOG7939	0.0016801075	0.0004008819	0.8073599379
VOG7940	0.0016801075	0.0016035278	0.5116608209
VOG7941	0.0010080645	0	1
VOG7942	0.0016801075	0.0026057326	0.3920135779
VOG7943	0.0016801075	0	1
VOG7944	0.0016801075	0	1
VOG7945	0.0016801075	0	1
VOG7946	0.0016801075	0	1
VOG7947	0.0016801075	0	1
VOG7948	0.0023521505	0.0010022049	0.7012228179
VOG7949	0.0016801075	0.000200441	0.8934135597
VOG7950	0.0016801075	0	1
VOG7951	0.0016801075	0	1
VOG7952	0.0016801075	0	1
VOG7953	0.0016801075	0.0026057326	0.3920135779
VOG7954	0.0016801075	0	1
VOG7955	0.0016801075	0	1
VOG7956	0.0016801075	0	1
VOG7957	0.001344086	0	1
VOG7958	0.0016801075	0	1
VOG7959	0.0016801075	0	1
VOG7960	0.0016801075	0	1
VOG7961	0.0016801075	0	1
VOG7962	0.0016801075	0.0006013229	0.7364272429
VOG7963	0.0016801075	0.0004008819	0.8073599379
VOG7964	0.0016801075	0.0004008819	0.8073599379
VOG7965	0.0016801075	0	1
VOG7966	0.0040322581	0	1
VOG7967	0.0016801075	0	1
VOG7968	0.0016801075	0	1
VOG7969	0.002016129	0	1
VOG7970	0.0016801075	0	1
VOG7971	0.0016801075	0	1
VOG7972	0.0016801075	0	1
VOG7973	0.000672043	0	1
VOG7974	0.0016801075	0	1
VOG7975	0.0050403226	0	1
VOG7976	0.002016129	0	1
VOG7977	0.0033602151	0	1
VOG7978	0.0016801075	0	1
VOG7979	0.0030241935	0	1
VOG7980	0.0040322581	0	1
VOG7981	0.001344086	0.0004008819	0.7702640111
VOG7982	0.0016801075	0	1
VOG7983	0.0016801075	0	1
VOG7984	0.0016801075	0	1
VOG7985	0.0016801075	0	1
VOG7986	0.0016801075	0	1
VOG7987	0.0016801075	0	1
VOG7988	0.0016801075	0	1
VOG7989	0.0016801075	0	1
VOG7990	0.0016801075	0	1
VOG7991	0.0016801075	0	1
VOG7992	0.0016801075	0	1
VOG7993	0.0016801075	0	1
VOG7994	0.0016801075	0	1
VOG7995	0.0016801075	0	1
VOG7996	0.0016801075	0	1
VOG7997	0.0016801075	0	1
VOG7998	0.0016801075	0	1
VOG7999	0.0016801075	0	1
VOG8000	0.0016801075	0	1
VOG8001	0.0016801075	0	1
VOG8002	0.0016801075	0	1
VOG8003	0.0016801075	0	1
VOG8004	0.0016801075	0	1
VOG8005	0.0016801075	0	1
VOG8006	0.0016801075	0	1
VOG8007	0.0016801075	0	1
VOG8008	0.0016801075	0	1
VOG8009	0.0016801075	0	1
VOG8010	0.0010080645	0	1
VOG8011	0.0016801075	0	1
VOG8012	0.0016801075	0	1
VOG8013	0.0016801075	0	1
VOG8014	0.0016801075	0	1
VOG8015	0.0016801075	0	1
VOG8016	0.0016801075	0	1
VOG8017	0.0016801075	0	1
VOG8018	0.0016801075	0	1
VOG8019	0.0016801075	0	1
VOG8020	0.0016801075	0	1
VOG8021	0.0016801075	0.8031669673	0.0020874867
VOG8022	0.0016801075	0	1
VOG8023	0.0016801075	0	1
VOG8024	0.0016801075	0	1
VOG8025	0.0016801075	0	1
VOG8026	0.0016801075	0	1
VOG8027	0.0010080645	0	1
VOG8028	0.0016801075	0	1
VOG8029	0.0016801075	0	1
VOG8030	0.0016801075	0	1
VOG8031	0.0016801075	0	1
VOG8032	0.0016801075	0	1
VOG8033	0.0016801075	0	1
VOG8034	0.0016801075	0	1
VOG8035	0.0016801075	0	1
VOG8036	0.0016801075	0	1
VOG8037	0.0016801075	0	1
VOG8038	0.0016801075	0	1
VOG8039	0.0016801075	0	1
VOG8040	0.0016801075	0	1
VOG8041	0.0016801075	0	1
VOG8042	0.0016801075	0	1
VOG8043	0.0016801075	0	1
VOG8044	0.0016801075	0	1
VOG8045	0.0016801075	0	1
VOG8046	0.0016801075	0	1
VOG8047	0.0016801075	0	1
VOG8048	0.0016801075	0	1
VOG8049	0.0016801075	0	1
VOG8050	0.0016801075	0	1
VOG8051	0.0016801075	0	1
VOG8052	0.0016801075	0	1
VOG8053	0.0016801075	0	1
VOG8054	0.0016801075	0	1
VOG8055	0.0016801075	0	1
VOG8056	0.0016801075	0	1
VOG8057	0.0016801075	0	1
VOG8058	0.0016801075	0	1
VOG8059	0.0016801075	0	1
VOG8060	0.0016801075	0	1
VOG8061	0.0016801075	0.5321707757	0.0031471476
VOG8062	0.0016801075	0	1
VOG8063	0.0016801075	0	1
VOG8064	0.0016801075	0	1
VOG8065	0.0016801075	0	1
VOG8066	0.0016801075	0	1
VOG8067	0.0016801075	0	1
VOG8068	0.0016801075	0	1
VOG8069	0.0016801075	0	1
VOG8070	0.0016801075	0	1
VOG8071	0.0016801075	0	1
VOG8072	0.0016801075	0	1
VOG8073	0.0016801075	0	1
VOG8074	0.0016801075	0	1
VOG8075	0.0016801075	0	1
VOG8076	0.0016801075	0	1
VOG8077	0.0016801075	0	1
VOG8078	0.0016801075	0	1
VOG8079	0.0016801075	0	1
VOG8080	0.0016801075	0	1
VOG8081	0.0016801075	0	1
VOG8082	0.0010080645	0.000200441	0.8341414479
VOG8083	0.0016801075	0	1
VOG8084	0.0016801075	0	1
VOG8085	0.0016801075	0.0034074965	0.3302355137
VOG8086	0.0016801075	0	1
VOG8087	0.000672043	0	1
VOG8088	0.0016801075	0	1
VOG8089	0.0016801075	0	1
VOG8090	0.001344086	0	1
VOG8091	0.001344086	0	1
VOG8092	0.0016801075	0	1
VOG8093	0.0016801075	0	1
VOG8094	0.0016801075	0	1
VOG8095	0.001344086	0	1
VOG8096	0.0016801075	0	1
VOG8097	0.0016801075	0	1
VOG8098	0.0016801075	0	1
VOG8099	0.0016801075	0	1
VOG8100	0.0016801075	0	1
VOG8101	0.0016801075	0	1
VOG8102	0.0016801075	0	1
VOG8103	0.0016801075	0	1
VOG8104	0.0016801075	0	1
VOG8105	0.0016801075	0	1
VOG8106	0.001344086	0	1
VOG8107	0.0016801075	0	1
VOG8108	0.0016801075	0	1
VOG8109	0.0016801075	0	1
VOG8110	0.0016801075	0	1
VOG8111	0.0016801075	0	1
VOG8112	0.0016801075	0	1
VOG8113	0.0016801075	0	1
VOG8114	0.0016801075	0	1
VOG8115	0.0016801075	0	1
VOG8116	0.0016801075	0	1
VOG8117	0.0016801075	0	1
VOG8118	0.0016801075	0	1
VOG8119	0.0016801075	0	1
VOG8120	0.0016801075	0	1
VOG8121	0.0016801075	0	1
VOG8122	0.0016801075	0	1
VOG8123	0.0016801075	0	1
VOG8124	0.0016801075	0	1
VOG8125	0.0016801075	0	1
VOG8126	0.0016801075	0	1
VOG8127	0.0016801075	0	1
VOG8128	0.0016801075	0	1
VOG8129	0.0016801075	0	1
VOG8130	0.0016801075	0	1
VOG8131	0.0016801075	0	1
VOG8132	0.0016801075	0	1
VOG8133	0.0016801075	0	1
VOG8134	0.0016801075	0	1
VOG8135	0.0016801075	0	1
VOG8136	0.0016801075	0	1
VOG8137	0.002688172	0	1
VOG8138	0.0016801075	0	1
VOG8139	0.002016129	0	1
VOG8140	0.002016129	0	1
VOG8141	0.002016129	0	1
VOG8142	0.002016129	0	1
VOG8143	0.0023521505	0	1
VOG8144	0.0016801075	0	1
VOG8145	0.0016801075	0	1
VOG8146	0.0023521505	0	1
VOG8147	0.002016129	0	1
VOG8148	0.0016801075	0	1
VOG8149	0.0023521505	0	1
VOG8150	0.0016801075	0	1
VOG8151	0.0016801075	0	1
VOG8152	0.0030241935	0.000200441	0.9378407168
VOG8153	0.0016801075	0	1
VOG8154	0.0016801075	0	1
VOG8155	0.0016801075	0	1
VOG8156	0.0016801075	0	1
VOG8157	0.0016801075	0	1
VOG8158	0.0016801075	0	1
VOG8159	0.0016801075	0	1
VOG8160	0.0016801075	0	1
VOG8161	0.0016801075	0	1
VOG8162	0.0016801075	0	1
VOG8163	0.0016801075	0	1
VOG8164	0.0016801075	0	1
VOG8165	0.0016801075	0	1
VOG8166	0.0016801075	0	1
VOG8167	0.0016801075	0	1
VOG8168	0.0016801075	0	1
VOG8169	0.0016801075	0	1
VOG8170	0.0016801075	0	1
VOG8171	0.0016801075	0	1
VOG8172	0.0016801075	0	1
VOG8173	0.0016801075	0	1
VOG8174	0.0016801075	0	1
VOG8175	0.0023521505	0	1
VOG8176	0.0016801075	0	1
VOG8177	0.002016129	0	1
VOG8178	0.0016801075	0	1
VOG8179	0.001344086	0	1
VOG8180	0.0016801075	0	1
VOG8181	0.002016129	0.0010022049	0.6679609051
VOG8182	0.002016129	0	1
VOG8183	0.0016801075	0	1
VOG8184	0.0016801075	0	1
VOG8185	0.0033602151	0	1
VOG8186	0.002016129	0	1
VOG8187	0.0016801075	0	1
VOG8188	0.0016801075	0	1
VOG8189	0.0016801075	0	1
VOG8190	0.001344086	0	1
VOG8191	0.0016801075	0	1
VOG8192	0.0016801075	0	1
VOG8193	0.002016129	0	1
VOG8194	0.0016801075	0	1
VOG8195	0.002688172	0	1
VOG8196	0.001344086	0	1
VOG8197	0.0016801075	0.0012026458	0.5828134857
VOG8198	0.0016801075	0	1
VOG8199	0.0016801075	0	1
VOG8200	0.0016801075	0	1
VOG8201	0.002016129	0	1
VOG8202	0.0040322581	0	1
VOG8203	0.0036962366	0	1
VOG8204	0.0016801075	0	1
VOG8205	0.0023521505	0.0054119062	0.3029538061
VOG8206	0.0010080645	0	1
VOG8207	0.0016801075	0.0040088194	0.2953294264
VOG8208	0.001344086	0	1
VOG8209	0.002016129	0	1
VOG8210	0.0016801075	0	1
VOG8211	0.0023521505	0.000200441	0.9214755007
VOG8212	0.0016801075	0	1
VOG8213	0.0036962366	0.000200441	0.9485610578
VOG8214	0.0023521505	0	1
VOG8215	0.001344086	0	1
VOG8216	0.0016801075	0	1
VOG8217	0.0016801075	0	1
VOG8218	0.0023521505	0.0434956905	0.0513034089
VOG8219	0.002016129	0	1
VOG8220	0.0016801075	0.000200441	0.8934135597
VOG8221	0.0016801075	0	1
VOG8222	0.0016801075	0.0054119062	0.2369013362
VOG8223	0.0016801075	0	1
VOG8224	0.0016801075	0	1
VOG8225	0.001344086	0	1
VOG8226	0.0016801075	0.0022048507	0.4324647631
VOG8227	0.0023521505	0	1
VOG8228	0.000672043	0	1
VOG8229	0.002016129	0	1
VOG8230	0.002016129	0	1
VOG8231	0.0016801075	0	1
VOG8232	0.0016801075	0	1
VOG8233	0.0010080645	0.0006013229	0.6263653484
VOG8234	0.0023521505	0	1
VOG8235	0.0057123656	0	1
VOG8236	0.002016129	0	1
VOG8237	0.0016801075	0.0010022049	0.6263653484
VOG8238	0.0171370968	0	1
VOG8239	0.0060483871	0	1
VOG8240	0.001344086	0.0006013229	0.6909015372
VOG8241	0.0016801075	0	1
VOG8242	0.0067204301	0.0120264582	0.3584824316
VOG8243	0.0016801075	0	1
VOG8244	0.0033602151	0.0156343957	0.1769036019
VOG8245	0.0016801075	0	1
VOG8246	0.001344086	0	1
VOG8247	0.0154569892	0	1
VOG8248	0.002016129	0.0008017639	0.715473971
VOG8249	0.002688172	0	1
VOG8250	0.0016801075	0	1
VOG8251	0.032594086	0.0012026458	0.964415322
VOG8252	0.0010080645	0	1
VOG8253	0.0016801075	0	1
VOG8254	0.0080645161	0	1
VOG8255	0.002016129	0	1
VOG8256	0.0016801075	0	1
VOG8257	0.0016801075	0	1
VOG8258	0.0016801075	0.0010022049	0.6263653484
VOG8259	0.0043682796	0	1
VOG8260	0.0016801075	0	1
VOG8261	0.0036962366	0	1
VOG8262	0.0016801075	0	1
VOG8263	0.002016129	0.0262577671	0.0713070821
VOG8264	0.0033602151	0	1
VOG8265	0.0016801075	0	1
VOG8266	0.0016801075	0	1
VOG8267	0.0016801075	0	1
VOG8268	0.0010080645	0	1
VOG8269	0.002688172	0	1
VOG8270	0.0016801075	0	1
VOG8271	0.001344086	0.000200441	0.8702250131
VOG8272	0.0016801075	0	1
VOG8273	0.0023521505	0	1
VOG8274	0.002688172	0	1
VOG8275	0.0040322581	0	1
VOG8276	0.0016801075	0.000200441	0.8934135597
VOG8277	0.0016801075	0	1
VOG8278	0.0016801075	0	1
VOG8279	0.002016129	0	1
VOG8280	0.001344086	0	1
VOG8281	0.0016801075	0	1
VOG8282	0.0023521505	0	1
VOG8283	0.0023521505	0.0052114652	0.3109822884
VOG8284	0.0100806452	0.000200441	0.980503911
VOG8285	0.002688172	0	1
VOG8286	0.0151209677	0	1
VOG8287	0.0016801075	0	1
VOG8288	0.0016801075	0.0004008819	0.8073599379
VOG8289	0.001344086	0.0006013229	0.6909015372
VOG8290	0.0016801075	0.000200441	0.8934135597
VOG8291	0.001344086	0.000200441	0.8702250131
VOG8292	0.0016801075	0	1
VOG8293	0.001344086	0.000200441	0.8702250131
VOG8294	0.0124327957	0.0062136701	0.6667641928
VOG8295	0.001344086	0	1
VOG8296	0.001344086	0	1
VOG8297	0.001344086	0.0012026458	0.5277689622
VOG8298	0.001344086	0.0463018641	0.0282098692
VOG8299	0.001344086	0.0022048507	0.3787292189
VOG8300	0.002016129	0	1
VOG8301	0.001344086	0.0016035278	0.4559912257
VOG8302	0.001344086	0.0024052916	0.3584824316
VOG8303	0.001344086	0.9166165564	0.0014642088
VOG8304	0.001344086	0.0034074965	0.2828712366
VOG8305	0.001344086	0	1
VOG8306	0.001344086	0.0020044097	0.4013999517
VOG8307	0.001344086	0	1
VOG8308	0.001344086	0.000200441	0.8702250131
VOG8309	0.001344086	0	1
VOG8310	0.0016801075	0	1
VOG8311	0.001344086	0.0182401283	0.0686310924
VOG8312	0.0003360215	0	1
VOG8313	0.0016801075	0	1
VOG8314	0.0016801075	0	1
VOG8315	0.0016801075	0	1
VOG8316	0.0016801075	0	1
VOG8317	0.0016801075	0	1
VOG8318	0.0033602151	0	1
VOG8319	0.001344086	0	1
VOG8320	0.001344086	0	1
VOG8321	0.001344086	0	1
VOG8322	0.001344086	0	1
VOG8323	0.001344086	0	1
VOG8324	0.001344086	0	1
VOG8325	0.001344086	0	1
VOG8326	0.001344086	0	1
VOG8327	0.001344086	0	1
VOG8328	0.0016801075	0	1
VOG8329	0.001344086	0	1
VOG8330	0.001344086	0	1
VOG8331	0.0023521505	0	1
VOG8332	0.0043682796	0	1
VOG8333	0.001344086	0	1
VOG8334	0.000672043	0	1
VOG8335	0.0030241935	0	1
VOG8336	0.001344086	0	1
VOG8337	0.001344086	0.000200441	0.8702250131
